"","ddradID","altID","population_number","population_name","Country","Treatment","X1Ovi_Egg","X1Ovi_Dead","X1Ovi_Living","X2Ovi_Egg","X2Ovi_Dead","X2Ovi_Living","Pigmentation","LegLength","X1Ovi_LegLength","X2Ovi_LegLength","X1Ovi_mass","X2Ovi_mass","dat_filtered$population_number","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19"
"5.9","FrLrLA15_trimmed.sorted","FrLrLA15",6,"Lyon","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3.16986808440702,-0.459313837538272,-1.13714105870295,-0.622791227961085,0.172477565042551,1.18798968149612,-0.295166453886474,0.273079014174097,0.519752547723721,0.178523874449607,0.0298262344895716,0.114721479143211,-0.0227489260466377,0.0588228689389198,-0.0176041938186145,0.00315629076642359,0.0037201452641817,-0.00603204636391101,1.71183746877515e-08
"6","FrLrNA01_trimmed.sorted","FrLrNA01",5,"Nimes","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.58195442710523,3.12966539808638,-5.73721983459453,0.139595333574988,1.07724842338862,-0.412890598000602,0.183349061936566,0.816557817967581,-0.168864272926637,-0.0069452609119246,-0.0617093534098724,-0.0155491481444532,0.0557805474647374,-0.0101855822117671,0.00974134276628233,0.00745679732262813,-0.00442575935748719,-0.00190949448755887,-1.05245307343063e-08
"6.1","FrLrNA03_trimmed.sorted","FrLrNA03",5,"Nimes","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.58195442710523,3.12966539808638,-5.73721983459453,0.139595333574988,1.07724842338862,-0.412890598000602,0.183349061936566,0.816557817967581,-0.168864272926637,-0.0069452609119246,-0.0617093534098724,-0.0155491481444532,0.0557805474647374,-0.0101855822117671,0.00974134276628233,0.00745679732262813,-0.00442575935748719,-0.00190949448755887,-1.05245307343063e-08
"6.2","FrLrNA04_trimmed.sorted","FrLrNA04",5,"Nimes","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.58195442710523,3.12966539808638,-5.73721983459453,0.139595333574988,1.07724842338862,-0.412890598000602,0.183349061936566,0.816557817967581,-0.168864272926637,-0.0069452609119246,-0.0617093534098724,-0.0155491481444532,0.0557805474647374,-0.0101855822117671,0.00974134276628233,0.00745679732262813,-0.00442575935748719,-0.00190949448755887,-1.05245307343063e-08
"6.3","FrLrNA05_trimmed.sorted","FrLrNA05",5,"Nimes","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.58195442710523,3.12966539808638,-5.73721983459453,0.139595333574988,1.07724842338862,-0.412890598000602,0.183349061936566,0.816557817967581,-0.168864272926637,-0.0069452609119246,-0.0617093534098724,-0.0155491481444532,0.0557805474647374,-0.0101855822117671,0.00974134276628233,0.00745679732262813,-0.00442575935748719,-0.00190949448755887,-1.05245307343063e-08
"6.4","FrLrNA07_trimmed.sorted","FrLrNA07",5,"Nimes","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.58195442710523,3.12966539808638,-5.73721983459453,0.139595333574988,1.07724842338862,-0.412890598000602,0.183349061936566,0.816557817967581,-0.168864272926637,-0.0069452609119246,-0.0617093534098724,-0.0155491481444532,0.0557805474647374,-0.0101855822117671,0.00974134276628233,0.00745679732262813,-0.00442575935748719,-0.00190949448755887,-1.05245307343063e-08
"6.5","FrLrNA08_trimmed.sorted","FrLrNA08",5,"Nimes","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.58195442710523,3.12966539808638,-5.73721983459453,0.139595333574988,1.07724842338862,-0.412890598000602,0.183349061936566,0.816557817967581,-0.168864272926637,-0.0069452609119246,-0.0617093534098724,-0.0155491481444532,0.0557805474647374,-0.0101855822117671,0.00974134276628233,0.00745679732262813,-0.00442575935748719,-0.00190949448755887,-1.05245307343063e-08
"6.6","FrLrNA09_trimmed.sorted","FrLrNA09",5,"Nimes","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.58195442710523,3.12966539808638,-5.73721983459453,0.139595333574988,1.07724842338862,-0.412890598000602,0.183349061936566,0.816557817967581,-0.168864272926637,-0.0069452609119246,-0.0617093534098724,-0.0155491481444532,0.0557805474647374,-0.0101855822117671,0.00974134276628233,0.00745679732262813,-0.00442575935748719,-0.00190949448755887,-1.05245307343063e-08
"6.7","FrLrNA10_trimmed.sorted","FrLrNA10",5,"Nimes","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.58195442710523,3.12966539808638,-5.73721983459453,0.139595333574988,1.07724842338862,-0.412890598000602,0.183349061936566,0.816557817967581,-0.168864272926637,-0.0069452609119246,-0.0617093534098724,-0.0155491481444532,0.0557805474647374,-0.0101855822117671,0.00974134276628233,0.00745679732262813,-0.00442575935748719,-0.00190949448755887,-1.05245307343063e-08
"6.8","FrLrNA11_trimmed.sorted","FrLrNA11",5,"Nimes","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.58195442710523,3.12966539808638,-5.73721983459453,0.139595333574988,1.07724842338862,-0.412890598000602,0.183349061936566,0.816557817967581,-0.168864272926637,-0.0069452609119246,-0.0617093534098724,-0.0155491481444532,0.0557805474647374,-0.0101855822117671,0.00974134276628233,0.00745679732262813,-0.00442575935748719,-0.00190949448755887,-1.05245307343063e-08
"6.9","FrLrNA14_trimmed.sorted","FrLrNA14",5,"Nimes","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.58195442710523,3.12966539808638,-5.73721983459453,0.139595333574988,1.07724842338862,-0.412890598000602,0.183349061936566,0.816557817967581,-0.168864272926637,-0.0069452609119246,-0.0617093534098724,-0.0155491481444532,0.0557805474647374,-0.0101855822117671,0.00974134276628233,0.00745679732262813,-0.00442575935748719,-0.00190949448755887,-1.05245307343063e-08
"7","G18-AR-1_trimmed.sorted","G18-AR-1",12,"AuAmRhein","Germany","",3,0,202,NA,NA,NA,0.43,7099.18,563.69,NA,NA,NA,12,2.75198437171838,-1.352226512553,0.127566363993425,-1.35442662238895,-0.58749089951324,-0.373736485436338,-0.0667236171291312,0.10243949361206,-0.0599168347080798,0.0497480030861472,0.208097439961441,0.194237549175938,-0.0121139246396672,0.0334562307645941,0.0247874931914923,0.00662613904761912,-0.0100352680484664,-0.00355920777170061,4.25217498442027e-08
"7.1","G18-AR-10_trimmed.sorted","G18-AR-10",12,"AuAmRhein","Germany","",32,34,58,14,54,15,0.34,6547.08,514.59,NA,NA,NA,12,2.75198437171838,-1.352226512553,0.127566363993425,-1.35442662238895,-0.58749089951324,-0.373736485436338,-0.0667236171291312,0.10243949361206,-0.0599168347080798,0.0497480030861472,0.208097439961441,0.194237549175938,-0.0121139246396672,0.0334562307645941,0.0247874931914923,0.00662613904761912,-0.0100352680484664,-0.00355920777170061,4.25217498442027e-08
"7.2","G18-AR-2_trimmed.sorted","G18-AR-2",12,"AuAmRhein","Germany","",0,0,171,NA,NA,NA,0.33,6890.37,567.2,NA,NA,NA,12,2.75198437171838,-1.352226512553,0.127566363993425,-1.35442662238895,-0.58749089951324,-0.373736485436338,-0.0667236171291312,0.10243949361206,-0.0599168347080798,0.0497480030861472,0.208097439961441,0.194237549175938,-0.0121139246396672,0.0334562307645941,0.0247874931914923,0.00662613904761912,-0.0100352680484664,-0.00355920777170061,4.25217498442027e-08
"7.3","G18-AR-3_trimmed.sorted","G18-AR-3",12,"AuAmRhein","Germany","",0,4,210,4,14,157,0.25,6178.54,547.07,NA,NA,NA,12,2.75198437171838,-1.352226512553,0.127566363993425,-1.35442662238895,-0.58749089951324,-0.373736485436338,-0.0667236171291312,0.10243949361206,-0.0599168347080798,0.0497480030861472,0.208097439961441,0.194237549175938,-0.0121139246396672,0.0334562307645941,0.0247874931914923,0.00662613904761912,-0.0100352680484664,-0.00355920777170061,4.25217498442027e-08
"7.4","G18-AR-4_trimmed.sorted","G18-AR-4",12,"AuAmRhein","Germany","",0,0,469,3,100,90,0.07,6706.71,515.75,NA,NA,NA,12,2.75198437171838,-1.352226512553,0.127566363993425,-1.35442662238895,-0.58749089951324,-0.373736485436338,-0.0667236171291312,0.10243949361206,-0.0599168347080798,0.0497480030861472,0.208097439961441,0.194237549175938,-0.0121139246396672,0.0334562307645941,0.0247874931914923,0.00662613904761912,-0.0100352680484664,-0.00355920777170061,4.25217498442027e-08
"7.5","G18-AR-5_trimmed.sorted","G18-AR-5",12,"AuAmRhein","Germany","",0,1,326,0,2,79,0.29,5937.52,547.45,NA,NA,NA,12,2.75198437171838,-1.352226512553,0.127566363993425,-1.35442662238895,-0.58749089951324,-0.373736485436338,-0.0667236171291312,0.10243949361206,-0.0599168347080798,0.0497480030861472,0.208097439961441,0.194237549175938,-0.0121139246396672,0.0334562307645941,0.0247874931914923,0.00662613904761912,-0.0100352680484664,-0.00355920777170061,4.25217498442027e-08
"7.6","G18-AR-6_trimmed.sorted","G18-AR-6",12,"AuAmRhein","Germany","",3,0,141,18,2,61,0.3,6786.35,548.43,NA,NA,NA,12,2.75198437171838,-1.352226512553,0.127566363993425,-1.35442662238895,-0.58749089951324,-0.373736485436338,-0.0667236171291312,0.10243949361206,-0.0599168347080798,0.0497480030861472,0.208097439961441,0.194237549175938,-0.0121139246396672,0.0334562307645941,0.0247874931914923,0.00662613904761912,-0.0100352680484664,-0.00355920777170061,4.25217498442027e-08
"7.7","G18-AR-7_trimmed.sorted","G18-AR-7",12,"AuAmRhein","Germany","",0,0,278,NA,NA,NA,0.46,7907.59,537.3,NA,NA,NA,12,2.75198437171838,-1.352226512553,0.127566363993425,-1.35442662238895,-0.58749089951324,-0.373736485436338,-0.0667236171291312,0.10243949361206,-0.0599168347080798,0.0497480030861472,0.208097439961441,0.194237549175938,-0.0121139246396672,0.0334562307645941,0.0247874931914923,0.00662613904761912,-0.0100352680484664,-0.00355920777170061,4.25217498442027e-08
"7.8","G18-AR-8_trimmed.sorted","G18-AR-8",12,"AuAmRhein","Germany","",51,15,22,NA,NA,NA,0.56,8015.52,444.37,NA,NA,NA,12,2.75198437171838,-1.352226512553,0.127566363993425,-1.35442662238895,-0.58749089951324,-0.373736485436338,-0.0667236171291312,0.10243949361206,-0.0599168347080798,0.0497480030861472,0.208097439961441,0.194237549175938,-0.0121139246396672,0.0334562307645941,0.0247874931914923,0.00662613904761912,-0.0100352680484664,-0.00355920777170061,4.25217498442027e-08
"7.9","G18-AR-9_trimmed.sorted","G18-AR-9",12,"AuAmRhein","Germany","",0,0,191,NA,NA,NA,0.55,3494.32,534.88,NA,NA,NA,12,2.75198437171838,-1.352226512553,0.127566363993425,-1.35442662238895,-0.58749089951324,-0.373736485436338,-0.0667236171291312,0.10243949361206,-0.0599168347080798,0.0497480030861472,0.208097439961441,0.194237549175938,-0.0121139246396672,0.0334562307645941,0.0247874931914923,0.00662613904761912,-0.0100352680484664,-0.00355920777170061,4.25217498442027e-08
"8","G18-BB-1_trimmed.sorted","G18-BB-1",23,"Barby","Germany","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,-0.997302844823655,2.16468344363219,1.00872825502317,0.169756851621426,-0.0844073930051087,0.276992815090176,0.140777061322005,0.10920964016772,-0.0456456682340312,0.240128217730254,0.0568850257298714,-0.0437842972104626,0.00883946854093104,0.0109421428964003,0.0502072946651321,0.00181915571208331,0.014698902706895,0.000836145508920333,6.07289846709303e-08
"8.1","G18-BB-2_trimmed.sorted","G18-BB-2",23,"Barby","Germany","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,-0.997302844823655,2.16468344363219,1.00872825502317,0.169756851621426,-0.0844073930051087,0.276992815090176,0.140777061322005,0.10920964016772,-0.0456456682340312,0.240128217730254,0.0568850257298714,-0.0437842972104626,0.00883946854093104,0.0109421428964003,0.0502072946651321,0.00181915571208331,0.014698902706895,0.000836145508920333,6.07289846709303e-08
"8.2","G18-BB-3_trimmed.sorted","G18-BB-3",23,"Barby","Germany","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,-0.997302844823655,2.16468344363219,1.00872825502317,0.169756851621426,-0.0844073930051087,0.276992815090176,0.140777061322005,0.10920964016772,-0.0456456682340312,0.240128217730254,0.0568850257298714,-0.0437842972104626,0.00883946854093104,0.0109421428964003,0.0502072946651321,0.00181915571208331,0.014698902706895,0.000836145508920333,6.07289846709303e-08
"9","G18-BD-11_trimmed.sorted","G18-BD-11",15,"Buedingen","Germany","",11,9,329,105,13,0,0.21,7718.63,509.974,NA,NA,NA,15,1.77119773316043,-2.16278648929024,0.869567960607748,1.31313271789162,-1.15280384461908,0.84033741782087,0.101298551381186,-0.0621329002090406,-0.359273985612125,-0.0330706792143488,-0.16442549403584,-0.0142615210406591,0.0415304267764214,0.0586686915432588,0.0403653123939999,0.00650651890525059,0.0013392929417046,-0.00479151554644998,-6.62496287244225e-08
"9.1","G18-BD-12_trimmed.sorted","G18-BD-12",15,"Buedingen","Germany","",139,0,0,NA,NA,NA,0.42,7330.31,NA,NA,NA,NA,15,1.77119773316043,-2.16278648929024,0.869567960607748,1.31313271789162,-1.15280384461908,0.84033741782087,0.101298551381186,-0.0621329002090406,-0.359273985612125,-0.0330706792143488,-0.16442549403584,-0.0142615210406591,0.0415304267764214,0.0586686915432588,0.0403653123939999,0.00650651890525059,0.0013392929417046,-0.00479151554644998,-6.62496287244225e-08
"9.2","G18-BD-14_trimmed.sorted","G18-BD-14",15,"Buedingen","Germany","",1,4,207,NA,NA,NA,0.8,7806.93,487.564,NA,NA,NA,15,1.77119773316043,-2.16278648929024,0.869567960607748,1.31313271789162,-1.15280384461908,0.84033741782087,0.101298551381186,-0.0621329002090406,-0.359273985612125,-0.0330706792143488,-0.16442549403584,-0.0142615210406591,0.0415304267764214,0.0586686915432588,0.0403653123939999,0.00650651890525059,0.0013392929417046,-0.00479151554644998,-6.62496287244225e-08
"9.3","G18-BD-15_trimmed.sorted","G18-BD-15",15,"Buedingen","Germany","",0,0,483,NA,NA,NA,0.49,7637,564.874,NA,NA,NA,15,1.77119773316043,-2.16278648929024,0.869567960607748,1.31313271789162,-1.15280384461908,0.84033741782087,0.101298551381186,-0.0621329002090406,-0.359273985612125,-0.0330706792143488,-0.16442549403584,-0.0142615210406591,0.0415304267764214,0.0586686915432588,0.0403653123939999,0.00650651890525059,0.0013392929417046,-0.00479151554644998,-6.62496287244225e-08
"9.4","G18-BD-19_trimmed.sorted","G18-BD-19",15,"Buedingen","Germany","",0,0,157,NA,NA,NA,0.53,NA,586.014,NA,NA,NA,15,1.77119773316043,-2.16278648929024,0.869567960607748,1.31313271789162,-1.15280384461908,0.84033741782087,0.101298551381186,-0.0621329002090406,-0.359273985612125,-0.0330706792143488,-0.16442549403584,-0.0142615210406591,0.0415304267764214,0.0586686915432588,0.0403653123939999,0.00650651890525059,0.0013392929417046,-0.00479151554644998,-6.62496287244225e-08
"9.5","G18-BD-3_trimmed.sorted","G18-BD-3",15,"Buedingen","Germany","",5,1,687,21,0,0,0.19,7803.41,570.402,NA,NA,NA,15,1.77119773316043,-2.16278648929024,0.869567960607748,1.31313271789162,-1.15280384461908,0.84033741782087,0.101298551381186,-0.0621329002090406,-0.359273985612125,-0.0330706792143488,-0.16442549403584,-0.0142615210406591,0.0415304267764214,0.0586686915432588,0.0403653123939999,0.00650651890525059,0.0013392929417046,-0.00479151554644998,-6.62496287244225e-08
"9.6","G18-BD-4_trimmed.sorted","G18-BD-4",15,"Buedingen","Germany","",1,2,399,0,39,78,0.76,6746.77,528.628,NA,NA,NA,15,1.77119773316043,-2.16278648929024,0.869567960607748,1.31313271789162,-1.15280384461908,0.84033741782087,0.101298551381186,-0.0621329002090406,-0.359273985612125,-0.0330706792143488,-0.16442549403584,-0.0142615210406591,0.0415304267764214,0.0586686915432588,0.0403653123939999,0.00650651890525059,0.0013392929417046,-0.00479151554644998,-6.62496287244225e-08
"9.7","G18-BD-5_trimmed.sorted","G18-BD-5",15,"Buedingen","Germany","",0,0,140,98,27,37,0.36,7426.77,581.023,NA,NA,NA,15,1.77119773316043,-2.16278648929024,0.869567960607748,1.31313271789162,-1.15280384461908,0.84033741782087,0.101298551381186,-0.0621329002090406,-0.359273985612125,-0.0330706792143488,-0.16442549403584,-0.0142615210406591,0.0415304267764214,0.0586686915432588,0.0403653123939999,0.00650651890525059,0.0013392929417046,-0.00479151554644998,-6.62496287244225e-08
"9.8","G18-BD-7_trimmed.sorted","G18-BD-7",15,"Buedingen","Germany","",117,10,42,13,2,265,0.5,NA,522.973,NA,NA,NA,15,1.77119773316043,-2.16278648929024,0.869567960607748,1.31313271789162,-1.15280384461908,0.84033741782087,0.101298551381186,-0.0621329002090406,-0.359273985612125,-0.0330706792143488,-0.16442549403584,-0.0142615210406591,0.0415304267764214,0.0586686915432588,0.0403653123939999,0.00650651890525059,0.0013392929417046,-0.00479151554644998,-6.62496287244225e-08
"9.9","G18-BD-9_trimmed.sorted","G18-BD-9",15,"Buedingen","Germany","",0,0,438,0,0,190,0.42,8290.57,546.466,NA,NA,NA,15,1.77119773316043,-2.16278648929024,0.869567960607748,1.31313271789162,-1.15280384461908,0.84033741782087,0.101298551381186,-0.0621329002090406,-0.359273985612125,-0.0330706792143488,-0.16442549403584,-0.0142615210406591,0.0415304267764214,0.0586686915432588,0.0403653123939999,0.00650651890525059,0.0013392929417046,-0.00479151554644998,-6.62496287244225e-08
"10","G18-BH-10_trimmed.sorted","G18-BH-10",17,"BadHersfeld","Germany","",16,7,290,0,2,179,0.27,6264.44,551.086,NA,NA,NA,17,0.65953069841617,-0.534446503761094,1.55284022532023,-0.20740584362708,-0.94127523478282,-0.468783702293367,0.371635311651334,0.251376497378002,0.154556638070406,-0.0741055804663936,-0.0129393416242957,0.00384899069843168,-0.0100859660826754,-0.0513327381040906,-0.0173751319297603,0.0340161615727818,-0.0110194423589359,-0.0125913503188658,9.06565697570295e-09
"10.1","G18-BH-12_trimmed.sorted","G18-BH-12",17,"BadHersfeld","Germany","",1,26,204,1,108,45,0.25,6423.77,492.713,NA,NA,NA,17,0.65953069841617,-0.534446503761094,1.55284022532023,-0.20740584362708,-0.94127523478282,-0.468783702293367,0.371635311651334,0.251376497378002,0.154556638070406,-0.0741055804663936,-0.0129393416242957,0.00384899069843168,-0.0100859660826754,-0.0513327381040906,-0.0173751319297603,0.0340161615727818,-0.0110194423589359,-0.0125913503188658,9.06565697570295e-09
"10.2","G18-BH-17_trimmed.sorted","G18-BH-17",17,"BadHersfeld","Germany","",0,0,205,31,19,98,0.05,6225.79,572.147,NA,NA,NA,17,0.65953069841617,-0.534446503761094,1.55284022532023,-0.20740584362708,-0.94127523478282,-0.468783702293367,0.371635311651334,0.251376497378002,0.154556638070406,-0.0741055804663936,-0.0129393416242957,0.00384899069843168,-0.0100859660826754,-0.0513327381040906,-0.0173751319297603,0.0340161615727818,-0.0110194423589359,-0.0125913503188658,9.06565697570295e-09
"10.3","G18-BH-18_trimmed.sorted","G18-BH-18",17,"BadHersfeld","Germany","",0,2,172,98,31,5,0.36,6479.39,585.516,NA,NA,NA,17,0.65953069841617,-0.534446503761094,1.55284022532023,-0.20740584362708,-0.94127523478282,-0.468783702293367,0.371635311651334,0.251376497378002,0.154556638070406,-0.0741055804663936,-0.0129393416242957,0.00384899069843168,-0.0100859660826754,-0.0513327381040906,-0.0173751319297603,0.0340161615727818,-0.0110194423589359,-0.0125913503188658,9.06565697570295e-09
"10.4","G18-BH-2_trimmed.sorted","G18-BH-2",17,"BadHersfeld","Germany","",0,2,229,0,0,119,0.24,6388.2,582.345,NA,NA,NA,17,0.65953069841617,-0.534446503761094,1.55284022532023,-0.20740584362708,-0.94127523478282,-0.468783702293367,0.371635311651334,0.251376497378002,0.154556638070406,-0.0741055804663936,-0.0129393416242957,0.00384899069843168,-0.0100859660826754,-0.0513327381040906,-0.0173751319297603,0.0340161615727818,-0.0110194423589359,-0.0125913503188658,9.06565697570295e-09
"10.5","G18-BH-3_trimmed.sorted","G18-BH-3",17,"BadHersfeld","Germany","",0,0,100,51,0,0,0.44,5960.53,557.501,NA,NA,NA,17,0.65953069841617,-0.534446503761094,1.55284022532023,-0.20740584362708,-0.94127523478282,-0.468783702293367,0.371635311651334,0.251376497378002,0.154556638070406,-0.0741055804663936,-0.0129393416242957,0.00384899069843168,-0.0100859660826754,-0.0513327381040906,-0.0173751319297603,0.0340161615727818,-0.0110194423589359,-0.0125913503188658,9.06565697570295e-09
"10.6","G18-BH-5_trimmed.sorted","G18-BH-5",17,"BadHersfeld","Germany","",0,0,243,0,0,154,0.26,6484.68,531.807,NA,NA,NA,17,0.65953069841617,-0.534446503761094,1.55284022532023,-0.20740584362708,-0.94127523478282,-0.468783702293367,0.371635311651334,0.251376497378002,0.154556638070406,-0.0741055804663936,-0.0129393416242957,0.00384899069843168,-0.0100859660826754,-0.0513327381040906,-0.0173751319297603,0.0340161615727818,-0.0110194423589359,-0.0125913503188658,9.06565697570295e-09
"10.7","G18-BH-6_trimmed.sorted","G18-BH-6",17,"BadHersfeld","Germany","",4,0,351,37,0,98,0.42,8017.42,555.109,NA,NA,NA,17,0.65953069841617,-0.534446503761094,1.55284022532023,-0.20740584362708,-0.94127523478282,-0.468783702293367,0.371635311651334,0.251376497378002,0.154556638070406,-0.0741055804663936,-0.0129393416242957,0.00384899069843168,-0.0100859660826754,-0.0513327381040906,-0.0173751319297603,0.0340161615727818,-0.0110194423589359,-0.0125913503188658,9.06565697570295e-09
"10.8","G18-BH-8_trimmed.sorted","G18-BH-8",17,"BadHersfeld","Germany","",0,0,340,0,0,123,0.17,6390.86,586.099,NA,NA,NA,17,0.65953069841617,-0.534446503761094,1.55284022532023,-0.20740584362708,-0.94127523478282,-0.468783702293367,0.371635311651334,0.251376497378002,0.154556638070406,-0.0741055804663936,-0.0129393416242957,0.00384899069843168,-0.0100859660826754,-0.0513327381040906,-0.0173751319297603,0.0340161615727818,-0.0110194423589359,-0.0125913503188658,9.06565697570295e-09
